timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1748277302104,62,HTTP Request,201,Created,Thread Group 1-602,text,true,,483,238,1,1,http://localhost:8000/api/messages,62,0,1
1748277302201,77,HTTP Request,201,Created,Thread Group 1-603,text,true,,478,233,1,1,http://localhost:8000/api/messages,77,0,1
1748277302296,65,HTTP Request,201,Created,Thread Group 1-604,text,true,,496,251,1,1,http://localhost:8000/api/messages,65,0,1
1748277302388,54,HTTP Request,201,Created,Thread Group 1-605,text,true,,476,231,1,1,http://localhost:8000/api/messages,54,0,1
1748277302480,66,HTTP Request,201,Created,Thread Group 1-606,text,true,,482,237,1,1,http://localhost:8000/api/messages,65,0,0
1748277302575,64,HTTP Request,201,Created,Thread Group 1-607,text,true,,479,234,1,1,http://localhost:8000/api/messages,64,0,0
1748277302667,60,HTTP Request,201,Created,Thread Group 1-608,text,true,,476,231,1,1,http://localhost:8000/api/messages,59,0,1
1748277302758,58,HTTP Request,201,Created,Thread Group 1-609,text,true,,478,233,1,1,http://localhost:8000/api/messages,57,0,1
1748277302854,64,HTTP Request,201,Created,Thread Group 1-610,text,true,,492,247,1,1,http://localhost:8000/api/messages,64,0,0
1748277302945,60,HTTP Request,201,Created,Thread Group 1-611,text,true,,479,234,1,1,http://localhost:8000/api/messages,59,0,0
1748277303036,61,HTTP Request,201,Created,Thread Group 1-612,text,true,,491,246,1,1,http://localhost:8000/api/messages,60,0,0
1748277303129,64,HTTP Request,201,Created,Thread Group 1-613,text,true,,496,251,1,1,http://localhost:8000/api/messages,63,0,1
1748277303224,67,HTTP Request,201,Created,Thread Group 1-614,text,true,,485,240,1,1,http://localhost:8000/api/messages,66,0,1
1748277303318,57,HTTP Request,201,Created,Thread Group 1-615,text,true,,482,237,1,1,http://localhost:8000/api/messages,56,0,1
1748277303412,54,HTTP Request,201,Created,Thread Group 1-616,text,true,,481,236,1,1,http://localhost:8000/api/messages,54,0,1
1748277303503,64,HTTP Request,201,Created,Thread Group 1-617,text,true,,506,261,1,1,http://localhost:8000/api/messages,63,0,1
1748277303593,65,HTTP Request,201,Created,Thread Group 1-618,text,true,,479,234,1,1,http://localhost:8000/api/messages,65,0,1
1748277303686,56,HTTP Request,201,Created,Thread Group 1-619,text,true,,485,240,1,1,http://localhost:8000/api/messages,56,0,1
1748277303781,57,HTTP Request,201,Created,Thread Group 1-620,text,true,,479,234,1,1,http://localhost:8000/api/messages,56,0,1
1748277303875,62,HTTP Request,201,Created,Thread Group 1-621,text,true,,479,234,1,1,http://localhost:8000/api/messages,62,0,1
1748277303968,58,HTTP Request,201,Created,Thread Group 1-622,text,true,,490,245,1,1,http://localhost:8000/api/messages,58,0,1
1748277304058,62,HTTP Request,201,Created,Thread Group 1-623,text,true,,488,243,1,1,http://localhost:8000/api/messages,61,0,0
1748277304154,65,HTTP Request,201,Created,Thread Group 1-624,text,true,,478,233,1,1,http://localhost:8000/api/messages,64,0,1
1748277304243,61,HTTP Request,201,Created,Thread Group 1-625,text,true,,486,241,1,1,http://localhost:8000/api/messages,61,0,1
1748277304339,56,HTTP Request,201,Created,Thread Group 1-626,text,true,,482,237,1,1,http://localhost:8000/api/messages,56,0,1
1748277304430,55,HTTP Request,201,Created,Thread Group 1-627,text,true,,504,259,1,1,http://localhost:8000/api/messages,55,0,0
1748277304526,63,HTTP Request,201,Created,Thread Group 1-628,text,true,,494,249,1,1,http://localhost:8000/api/messages,63,0,1
1748277304618,58,HTTP Request,201,Created,Thread Group 1-629,text,true,,489,244,1,1,http://localhost:8000/api/messages,57,0,0
1748277304713,63,HTTP Request,201,Created,Thread Group 1-630,text,true,,484,239,1,1,http://localhost:8000/api/messages,63,0,1
1748277304804,64,HTTP Request,201,Created,Thread Group 1-631,text,true,,478,233,1,1,http://localhost:8000/api/messages,63,0,1
1748277304893,60,HTTP Request,201,Created,Thread Group 1-632,text,true,,475,230,1,1,http://localhost:8000/api/messages,59,0,0
1748277304988,55,HTTP Request,201,Created,Thread Group 1-633,text,true,,589,345,1,1,http://localhost:8000/api/messages,55,0,0
1748277305085,64,HTTP Request,201,Created,Thread Group 1-634,text,true,,490,245,1,1,http://localhost:8000/api/messages,63,0,0
1748277305175,67,HTTP Request,201,Created,Thread Group 1-635,text,true,,495,250,1,1,http://localhost:8000/api/messages,66,0,1
1748277305267,63,HTTP Request,201,Created,Thread Group 1-636,text,true,,488,243,1,1,http://localhost:8000/api/messages,63,0,1
1748277305363,57,HTTP Request,201,Created,Thread Group 1-637,text,true,,488,243,1,1,http://localhost:8000/api/messages,56,0,1
1748277305454,69,HTTP Request,201,Created,Thread Group 1-638,text,true,,478,233,1,1,http://localhost:8000/api/messages,68,0,1
1748277305550,63,HTTP Request,201,Created,Thread Group 1-639,text,true,,495,250,1,1,http://localhost:8000/api/messages,62,0,1
1748277305636,59,HTTP Request,201,Created,Thread Group 1-640,text,true,,481,236,1,1,http://localhost:8000/api/messages,58,0,1
1748277305733,65,HTTP Request,201,Created,Thread Group 1-641,text,true,,549,304,1,1,http://localhost:8000/api/messages,64,0,1
1748277305826,66,HTTP Request,201,Created,Thread Group 1-642,text,true,,484,239,1,1,http://localhost:8000/api/messages,65,0,1
1748277305917,58,HTTP Request,201,Created,Thread Group 1-643,text,true,,501,256,1,1,http://localhost:8000/api/messages,58,0,0
