timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1747423952735,68,HTTP Request,201,Created,Thread Group 1-163,text,true,,512,268,1,1,http://localhost:8000/api/messages,67,0,1
1747423952829,66,HTTP Request,201,Created,Thread Group 1-164,text,true,,539,295,1,1,http://localhost:8000/api/messages,66,0,1
1747423952920,63,HTTP Request,201,Created,Thread Group 1-165,text,true,,494,250,1,1,http://localhost:8000/api/messages,63,0,1
1747423953012,64,HTTP Request,201,Created,Thread Group 1-166,text,true,,485,241,1,1,http://localhost:8000/api/messages,64,0,1
1747423953099,63,HTTP Request,201,Created,Thread Group 1-167,text,true,,481,237,1,1,http://localhost:8000/api/messages,63,0,1
1747423953200,68,HTTP Request,201,Created,Thread Group 1-168,text,true,,501,257,1,1,http://localhost:8000/api/messages,67,0,1
1747423953293,75,HTTP Request,201,Created,Thread Group 1-169,text,true,,477,233,1,1,http://localhost:8000/api/messages,75,0,1
1747423953385,58,HTTP Request,201,Created,Thread Group 1-170,text,true,,481,237,1,1,http://localhost:8000/api/messages,57,0,0
1747423953478,63,HTTP Request,201,Created,Thread Group 1-171,text,true,,495,251,1,1,http://localhost:8000/api/messages,62,0,1
1747423953566,75,HTTP Request,201,Created,Thread Group 1-172,text,true,,481,237,1,1,http://localhost:8000/api/messages,75,0,1
1747423953662,80,HTTP Request,201,Created,Thread Group 1-173,text,true,,477,233,1,1,http://localhost:8000/api/messages,80,0,1
1747423953754,66,HTTP Request,201,Created,Thread Group 1-174,text,true,,505,261,1,1,http://localhost:8000/api/messages,66,0,2
1747423953850,75,HTTP Request,201,Created,Thread Group 1-175,text,true,,518,274,1,1,http://localhost:8000/api/messages,74,0,1
1747423953941,61,HTTP Request,201,Created,Thread Group 1-176,text,true,,480,236,1,1,http://localhost:8000/api/messages,61,0,1
1747423954035,67,HTTP Request,201,Created,Thread Group 1-177,text,true,,491,247,1,1,http://localhost:8000/api/messages,67,0,1
1747423954125,69,HTTP Request,201,Created,Thread Group 1-178,text,true,,477,233,1,1,http://localhost:8000/api/messages,69,0,1
1747423954220,65,HTTP Request,201,Created,Thread Group 1-179,text,true,,477,233,1,1,http://localhost:8000/api/messages,65,0,1
1747423954313,66,HTTP Request,201,Created,Thread Group 1-180,text,true,,488,244,1,1,http://localhost:8000/api/messages,66,0,1
1747423954401,60,HTTP Request,201,Created,Thread Group 1-181,text,true,,494,250,1,1,http://localhost:8000/api/messages,59,0,1
1747423954499,65,HTTP Request,201,Created,Thread Group 1-182,text,true,,499,255,1,1,http://localhost:8000/api/messages,64,0,1
1747423954592,70,HTTP Request,201,Created,Thread Group 1-183,text,true,,481,237,1,1,http://localhost:8000/api/messages,70,0,1
1747423954683,84,HTTP Request,201,Created,Thread Group 1-184,text,true,,477,233,1,1,http://localhost:8000/api/messages,84,0,1
1747423954775,58,HTTP Request,201,Created,Thread Group 1-185,text,true,,537,293,1,1,http://localhost:8000/api/messages,58,0,1
1747423954868,81,HTTP Request,201,Created,Thread Group 1-186,text,true,,477,233,1,1,http://localhost:8000/api/messages,81,0,1
